id,sex,mouth,face,eyebrow,eyes,nose,hair,body,dress,color_hair,color_eyebrow,eyeslid,color_face,check,comment
13666,0,,,,,,20386.0,,,10.0,,,,True,part:color_hair_sex
13665,0,,,,,,20240.0,,,9.0,,,,True,part:color_hair_sex
13664,0,,,,,,20340.0,,,8.0,,,,True,part:color_hair_sex
13663,0,,,,,,21130.0,,,7.0,,,,False,part:color_hair_sex
13662,0,,,,,,20583.0,,,6.0,,,,True,part:color_hair_sex
13661,0,,,,,,20820.0,,,5.0,,,,True,part:color_hair_sex
13660,0,,,,,,20107.0,,,4.0,,,,False,part:color_hair_sex
13659,1,,,,,,25347.0,,,3.0,,,,True,part:color_hair_sex
13658,1,,,,,,25705.0,,,2.0,,,,True,part:color_hair_sex
13657,1,,,,,,26105.0,,,1.0,,,,True,part:color_hair_sex
13656,0,,,,,,20720.0,,,0.0,,,,True,part:color_hair_sex
13655,0,,,,,,20583.0,,,15.0,,,,True,part:color_hair_sex
13654,1,,,,,,25347.0,,,14.0,,,,True,part:color_hair_sex
13653,0,,,,,,20320.0,,,13.0,,,,True,part:color_hair_sex
13652,0,,,,,,20141.0,,,12.0,,,,True,part:color_hair_sex
13651,0,,,,,,20160.0,,,11.0,,,,True,part:color_hair_sex
13650,0,,,,,,20640.0,,,10.0,,,,True,part:color_hair_sex
13649,1,,,,,,25681.0,,,9.0,,,,True,part:color_hair_sex
13648,0,,,,,,20545.0,,,8.0,,,,True,part:color_hair_sex
13647,0,,,,,,20141.0,,,7.0,,,,True,part:color_hair_sex
13646,1,,,,,,26105.0,,,6.0,,,,True,part:color_hair_sex
13645,0,,,,,,20300.0,,,5.0,,,,True,part:color_hair_sex
13644,1,,,,,,25703.0,,,4.0,,,,True,part:color_hair_sex
13643,0,,,,,,20725.0,,,3.0,,,,True,part:color_hair_sex
13642,1,,,,,,25682.0,,,2.0,,,,False,part:color_hair_sex
13641,0,,,,,,20542.0,,,1.0,,,,True,part:color_hair_sex
13640,0,,,,,,20780.0,,,0.0,,,,True,part:color_hair_sex
13639,1,,,,,,25681.0,,,15.0,,,,True,part:color_hair_sex
13638,0,,,,,,20220.0,,,14.0,,,,True,part:color_hair_sex
13637,0,,,,,,20680.0,,,13.0,,,,True,part:color_hair_sex
13636,0,,,,,,20660.0,,,12.0,,,,True,part:color_hair_sex
13635,0,,,,,,20240.0,,,11.0,,,,True,part:color_hair_sex
13634,0,,,,,,20110.0,,,10.0,,,,False,part:color_hair_sex
13633,1,,,,,,25730.0,,,9.0,,,,True,part:color_hair_sex
13632,0,,,,,,20310.0,,,8.0,,,,True,part:color_hair_sex
13631,0,,,,,,20820.0,,,7.0,,,,True,part:color_hair_sex
13630,0,,,,,,20940.0,,,6.0,,,,False,part:color_hair_sex
13629,0,,,,,,20801.0,,,5.0,,,,True,part:color_hair_sex
13628,1,,,,,,26105.0,,,4.0,,,,False,part:color_hair_sex
13627,0,,,,,,20800.0,,,3.0,,,,True,part:color_hair_sex
13626,0,,,,,,20490.0,,,2.0,,,,True,part:color_hair_sex
13625,0,,,,,,20160.0,,,1.0,,,,False,part:color_hair_sex
13624,1,,,,,,25640.0,,,0.0,,,,False,part:color_hair_sex
13623,1,,,,,,25700.0,,,15.0,,,,False,part:color_hair_sex
13622,0,,,,,,20600.0,,,14.0,,,,False,part:color_hair_sex
13621,0,,,,,,20725.0,,,13.0,,,,True,part:color_hair_sex
13620,1,,,,,,25340.0,,,12.0,,,,False,part:color_hair_sex
13619,0,,,,,,20630.0,,,11.0,,,,True,part:color_hair_sex
13618,1,,,,,,25900.0,,,10.0,,,,True,part:color_hair_sex
13617,0,,,,,,20181.0,,,9.0,,,,False,part:color_hair_sex
13616,0,,,,,,21100.0,,,8.0,,,,True,part:color_hair_sex
13615,0,,,,,,20465.0,,,7.0,,,,False,part:color_hair_sex
13614,1,,,,,,25901.0,,,6.0,,,,False,part:color_hair_sex
13613,0,,,,,,20583.0,,,5.0,,,,True,part:color_hair_sex
13612,0,,,,,,21220.0,,,4.0,,,,False,part:color_hair_sex
13611,0,,,,,,20340.0,,,3.0,,,,False,part:color_hair_sex
13610,0,,,,,,20385.0,,,2.0,,,,False,part:color_hair_sex
13609,0,,,,,,20583.0,,,1.0,,,,True,part:color_hair_sex
13608,1,,,,,,25901.0,,,0.0,,,,False,part:color_hair_sex
13607,0,,,,,,20583.0,,,15.0,,,,True,part:color_hair_sex
13606,1,,,,,,25280.0,,,14.0,,,,False,part:color_hair_sex
13605,0,,,,,,20310.0,,,13.0,,,,True,part:color_hair_sex
13604,1,,,,,,26010.0,,,12.0,,,,True,part:color_hair_sex
13603,0,,,,,,20085.0,,,11.0,,,,True,part:color_hair_sex
13602,1,,,,,,26010.0,,,10.0,,,,True,part:color_hair_sex
13601,0,,,,,,20220.0,,,9.0,,,,True,part:color_hair_sex
13600,0,,,,,,20640.0,,,8.0,,,,True,part:color_hair_sex
13599,1,,,,,,25780.0,,,7.0,,,,True,part:color_hair_sex
13598,0,,,,,,20141.0,,,6.0,,,,True,part:color_hair_sex
13597,1,,,,,,26080.0,,,5.0,,,,True,part:color_hair_sex
13596,1,,,,,,25500.0,,,4.0,,,,True,part:color_hair_sex
13595,0,,,,,,20480.0,,,3.0,,,,True,part:color_hair_sex
13594,0,,,,,,21120.0,,,2.0,,,,True,part:color_hair_sex
13593,0,,,,,,20520.0,,,1.0,,,,True,part:color_hair_sex
13592,0,,,,,,20583.0,,,0.0,,,,True,part:color_hair_sex
13591,0,,,,,,20770.0,,,15.0,,,,True,part:color_hair_sex
13590,1,,,,,,25730.0,,,14.0,,,,False,part:color_hair_sex
13589,1,,,,,,25703.0,,,13.0,,,,True,part:color_hair_sex
13588,0,,,,,,20480.0,,,12.0,,,,True,part:color_hair_sex
13587,0,,,,,,20690.0,,,11.0,,,,True,part:color_hair_sex
13586,1,,,,,,25681.0,,,10.0,,,,False,part:color_hair_sex
13585,0,,,,,,20107.0,,,9.0,,,,False,part:color_hair_sex
13584,0,,,,,,20720.0,,,8.0,,,,True,part:color_hair_sex
13583,0,,,,,,20690.0,,,7.0,,,,True,part:color_hair_sex
13582,0,,,,,,20735.0,,,6.0,,,,True,part:color_hair_sex
13581,1,,,,,,25562.0,,,5.0,,,,True,part:color_hair_sex
13580,0,,,,,,20640.0,,,4.0,,,,True,part:color_hair_sex
13579,1,,,,,,25344.0,,,3.0,,,,False,part:color_hair_sex
13578,0,,,,,,20311.0,,,2.0,,,,True,part:color_hair_sex
13577,0,,,,,,20100.0,,,1.0,,,,True,part:color_hair_sex
13576,1,,,,,,26010.0,,,0.0,,,,False,part:color_hair_sex
13575,0,,,,,,21100.0,,,15.0,,,,True,part:color_hair_sex
13574,1,,,,,,25541.0,,,14.0,,,,True,part:color_hair_sex
13573,1,,,,,,25426.0,,,13.0,,,,True,part:color_hair_sex
13572,0,,,,,,21270.0,,,12.0,,,,True,part:color_hair_sex
13571,1,,,,,,26030.0,,,11.0,,,,True,part:color_hair_sex
13570,0,,,,,,20480.0,,,10.0,,,,True,part:color_hair_sex
13569,1,,,,,,25346.0,,,9.0,,,,True,part:color_hair_sex
13568,1,,,,,,25380.0,,,8.0,,,,False,part:color_hair_sex
13567,0,,,,,,20770.0,,,7.0,,,,True,part:color_hair_sex
13566,0,,,,,,20300.0,,,6.0,,,,True,part:color_hair_sex
13565,1,,,,,,25840.0,,,5.0,,,,True,part:color_hair_sex
13564,0,,,,,,20485.0,,,4.0,,,,True,part:color_hair_sex
13563,0,,,,,,20490.0,,,3.0,,,,False,part:color_hair_sex
13562,1,,,,,,25683.0,,,2.0,,,,False,part:color_hair_sex
13561,0,,,,,,20735.0,,,1.0,,,,True,part:color_hair_sex
13560,0,,,,,,20805.0,,,0.0,,,,True,part:color_hair_sex
13559,1,,,,,,25580.0,,,15.0,,,,False,part:color_hair_sex
13558,1,,,,,,25440.0,,,14.0,,,,True,part:color_hair_sex
13557,0,,,,,,20311.0,,,13.0,,,,True,part:color_hair_sex
13556,0,,,,,,20805.0,,,12.0,,,,True,part:color_hair_sex
13555,1,,,,,,25180.0,,,11.0,,,,True,part:color_hair_sex
13554,1,,,,,,25939.0,,,10.0,,,,False,part:color_hair_sex
13553,0,,,,,,20370.0,,,9.0,,,,True,part:color_hair_sex
13552,0,,,,,,20320.0,,,8.0,,,,False,part:color_hair_sex
13551,0,,,,,,20582.0,,,7.0,,,,True,part:color_hair_sex
13550,1,,,,,,25346.0,,,6.0,,,,False,part:color_hair_sex
13549,1,,,,,,25080.0,,,5.0,,,,False,part:color_hair_sex
13548,1,,,,,,26105.0,,,4.0,,,,True,part:color_hair_sex
13547,0,,,,,,20080.0,,,3.0,,,,True,part:color_hair_sex
13546,0,,,,,,20635.0,,,2.0,,,,True,part:color_hair_sex
13545,0,,,,,,20820.0,,,1.0,,,,True,part:color_hair_sex
13544,1,,,,,,25641.0,,,0.0,,,,False,part:color_hair_sex
13543,1,,,,,,25901.0,,,15.0,,,,True,part:color_hair_sex
13542,0,,,,,,21221.0,,,14.0,,,,False,part:color_hair_sex
13541,0,,,,,,20561.0,,,13.0,,,,True,part:color_hair_sex
13540,0,,,,,,20375.0,,,12.0,,,,True,part:color_hair_sex
13539,0,,,,,,20780.0,,,11.0,,,,True,part:color_hair_sex
13538,0,,,,,,21221.0,,,10.0,,,,False,part:color_hair_sex
13537,0,,,,,,20841.0,,,9.0,,,,True,part:color_hair_sex
13536,0,,,,,,20960.0,,,8.0,,,,False,part:color_hair_sex
13535,1,,,,,,26080.0,,,7.0,,,,True,part:color_hair_sex
13534,0,,,,,,20680.0,,,6.0,,,,True,part:color_hair_sex
13533,1,,,,,,25860.0,,,5.0,,,,True,part:color_hair_sex
13532,1,,,,,,25901.0,,,4.0,,,,True,part:color_hair_sex
13531,1,,,,,,25500.0,,,3.0,,,,False,part:color_hair_sex
13530,1,,,,,,25500.0,,,2.0,,,,False,part:color_hair_sex
13529,0,,,,,,20311.0,,,1.0,,,,False,part:color_hair_sex
13528,0,,,,,,20800.0,,,0.0,,,,False,part:color_hair_sex
13527,0,,,,,,20520.0,,,15.0,,,,True,part:color_hair_sex
13526,0,,,,,,20141.0,,,14.0,,,,True,part:color_hair_sex
13525,1,,,,,,25260.0,,,13.0,,,,True,part:color_hair_sex
13524,0,,,,,,21020.0,,,12.0,,,,True,part:color_hair_sex
13523,0,,,,,,20600.0,,,11.0,,,,True,part:color_hair_sex
13522,0,,,,,,20240.0,,,10.0,,,,True,part:color_hair_sex
13521,0,,,,,,20105.0,,,9.0,,,,True,part:color_hair_sex
13520,0,,,,,,21100.0,,,8.0,,,,True,part:color_hair_sex
13519,0,,,,,,20372.0,,,7.0,,,,True,part:color_hair_sex
13518,1,,,,,,25345.0,,,6.0,,,,True,part:color_hair_sex
13517,0,,,,,,20290.0,,,5.0,,,,True,part:color_hair_sex
13516,0,,,,,,21090.0,,,4.0,,,,True,part:color_hair_sex
13515,0,,,,,,20800.0,,,3.0,,,,True,part:color_hair_sex
13514,0,,,,,,21020.0,,,2.0,,,,True,part:color_hair_sex
13513,1,,,,,,25120.0,,,1.0,,,,True,part:color_hair_sex
13512,0,,,,,,21020.0,,,0.0,,,,True,part:color_hair_sex
13511,0,,,,,,20310.0,,,15.0,,,,True,part:color_hair_sex
13510,0,,,,,,20725.0,,,14.0,,,,True,part:color_hair_sex
13509,1,,,,,,25200.0,,,13.0,,,,True,part:color_hair_sex
13508,1,,,,,,25642.0,,,12.0,,,,True,part:color_hair_sex
13507,0,,,,,,20380.0,,,11.0,,,,True,part:color_hair_sex
13506,0,,,,,,20841.0,,,10.0,,,,True,part:color_hair_sex
13505,1,,,,,,25683.0,,,9.0,,,,False,part:color_hair_sex
13504,0,,,,,,20841.0,,,8.0,,,,True,part:color_hair_sex
13503,0,,,,,,20372.0,,,7.0,,,,False,part:color_hair_sex
13502,1,,,,,,25681.0,,,6.0,,,,True,part:color_hair_sex
13501,1,,,,,,26040.0,,,5.0,,,,False,part:color_hair_sex
13500,0,,,,,,20740.0,,,4.0,,,,False,part:color_hair_sex
13499,0,,,,,,20240.0,,,3.0,,,,True,part:color_hair_sex
13498,0,,,,,,20562.0,,,2.0,,,,True,part:color_hair_sex
13497,0,,,,,,21090.0,,,1.0,,,,True,part:color_hair_sex
13496,0,,,,,,20680.0,,,0.0,,,,False,part:color_hair_sex
13495,0,,,,,,20641.0,,,15.0,,,,True,part:color_hair_sex
13494,0,,,,,,20581.0,,,14.0,,,,True,part:color_hair_sex
13493,1,,,,,,25683.0,,,13.0,,,,True,part:color_hair_sex
13492,0,,,,,,21000.0,,,12.0,,,,True,part:color_hair_sex
13491,0,,,,,,20260.0,,,11.0,,,,True,part:color_hair_sex
13490,0,,,,,,20540.0,,,10.0,,,,True,part:color_hair_sex
13489,1,,,,,,25347.0,,,9.0,,,,True,part:color_hair_sex
13488,0,,,,,,21060.0,,,8.0,,,,True,part:color_hair_sex
13487,0,,,,,,20181.0,,,7.0,,,,True,part:color_hair_sex
13486,0,,,,,,20690.0,,,6.0,,,,True,part:color_hair_sex
13485,0,,,,,,20080.0,,,5.0,,,,True,part:color_hair_sex
13484,1,,,,,,25500.0,,,4.0,,,,False,part:color_hair_sex
13483,0,,,,,,20580.0,,,3.0,,,,False,part:color_hair_sex
13482,1,,,,,,25810.0,,,2.0,,,,False,part:color_hair_sex
13481,1,,,,,,25280.0,,,1.0,,,,True,part:color_hair_sex
13480,0,,,,,,20480.0,,,0.0,,,,False,part:color_hair_sex
13479,0,,,,,,20583.0,,,15.0,,,,True,part:color_hair_sex
13478,0,,,,,,20680.0,,,14.0,,,,True,part:color_hair_sex
13477,1,,,,,,26010.0,,,13.0,,,,True,part:color_hair_sex
13476,0,,,,,,20583.0,,,12.0,,,,True,part:color_hair_sex
13475,0,,,,,,20542.0,,,11.0,,,,True,part:color_hair_sex
13474,1,,,,,,25940.0,,,10.0,,,,True,part:color_hair_sex
13473,0,,,,,,21100.0,,,9.0,,,,True,part:color_hair_sex
13472,0,,,,,,21130.0,,,8.0,,,,False,part:color_hair_sex
13471,0,,,,,,20581.0,,,7.0,,,,True,part:color_hair_sex
13470,1,,,,,,25344.0,,,6.0,,,,True,part:color_hair_sex
13469,1,,,,,,25345.0,,,5.0,,,,False,part:color_hair_sex
13468,0,,,,,,20340.0,,,4.0,,,,True,part:color_hair_sex
13467,1,,,,,,25280.0,,,3.0,,,,False,part:color_hair_sex
13466,0,,,,,,20980.0,,,2.0,,,,True,part:color_hair_sex
13465,0,,,,,,20800.0,,,1.0,,,,True,part:color_hair_sex
13464,1,,,,,,25810.0,,,0.0,,,,False,part:color_hair_sex
13463,1,,,,,,26105.0,,,15.0,,,,True,part:color_hair_sex
13462,0,,,,,,21060.0,,,14.0,,,,True,part:color_hair_sex
13461,1,,,,,,26105.0,,,13.0,,,,True,part:color_hair_sex
13460,0,,,,,,20561.0,,,12.0,,,,True,part:color_hair_sex
13459,0,,,,,,20805.0,,,11.0,,,,True,part:color_hair_sex
13458,1,,,,,,25901.0,,,10.0,,,,True,part:color_hair_sex
13457,0,,,,,,21100.0,,,9.0,,,,True,part:color_hair_sex
13456,0,,,,,,20080.0,,,8.0,,,,True,part:color_hair_sex
13455,0,,,,,,20740.0,,,7.0,,,,True,part:color_hair_sex
13454,0,,,,,,20141.0,,,6.0,,,,True,part:color_hair_sex
13453,0,,,,,,20220.0,,,5.0,,,,False,part:color_hair_sex
13452,0,,,,,,20310.0,,,4.0,,,,True,part:color_hair_sex
13451,1,,,,,,25348.0,,,3.0,,,,False,part:color_hair_sex
13450,0,,,,,,20680.0,,,2.0,,,,True,part:color_hair_sex
13449,0,,,,,,20370.0,,,1.0,,,,True,part:color_hair_sex
13448,0,,,,,,21090.0,,,0.0,,,,False,part:color_hair_sex
13447,1,,,,,,25580.0,,,15.0,,,,True,part:color_hair_sex
13446,0,,,,,,20480.0,,,14.0,,,,True,part:color_hair_sex
13445,1,,,,,,25860.0,,,13.0,,,,True,part:color_hair_sex
13444,0,,,,,,20375.0,,,12.0,,,,True,part:color_hair_sex
13443,0,,,,,,20800.0,,,11.0,,,,True,part:color_hair_sex
13442,0,,,,,,20180.0,,,10.0,,,,True,part:color_hair_sex
13441,1,,,,,,25680.0,,,9.0,,,,True,part:color_hair_sex
13440,0,,,,,,20770.0,,,8.0,,,,True,part:color_hair_sex
13439,0,,,,,,20860.0,,,7.0,,,,True,part:color_hair_sex
13438,0,,,,,,20160.0,,,6.0,,,,True,part:color_hair_sex
13437,0,,,,,,20380.0,,,5.0,,,,False,part:color_hair_sex
13436,0,,,,,,20020.0,,,4.0,,,,False,part:color_hair_sex
13435,0,,,,,,21221.0,,,3.0,,,,False,part:color_hair_sex
13434,1,,,,,,26010.0,,,2.0,,,,True,part:color_hair_sex
13433,0,,,,,,20690.0,,,1.0,,,,True,part:color_hair_sex
13432,0,,,,,,20583.0,,,0.0,,,,True,part:color_hair_sex
13431,1,,,,,,25080.0,,,15.0,,,,True,part:color_hair_sex
13430,0,,,,,,20311.0,,,14.0,,,,True,part:color_hair_sex
13429,0,,,,,,20584.0,,,13.0,,,,True,part:color_hair_sex
13428,0,,,,,,20630.0,,,12.0,,,,True,part:color_hair_sex
13427,0,,,,,,20281.0,,,11.0,,,,True,part:color_hair_sex
13426,0,,,,,,20181.0,,,10.0,,,,True,part:color_hair_sex
13425,0,,,,,,20581.0,,,9.0,,,,True,part:color_hair_sex
13424,0,,,,,,20620.0,,,8.0,,,,True,part:color_hair_sex
13423,0,,,,,,20690.0,,,7.0,,,,True,part:color_hair_sex
13422,0,,,,,,20800.0,,,6.0,,,,True,part:color_hair_sex
13421,0,,,,,,20980.0,,,5.0,,,,False,part:color_hair_sex
13420,1,,,,,,25820.0,,,4.0,,,,False,part:color_hair_sex
13419,1,,,,,,25347.0,,,3.0,,,,True,part:color_hair_sex
13418,1,,,,,,25560.0,,,2.0,,,,False,part:color_hair_sex
13417,0,,,,,,20540.0,,,1.0,,,,False,part:color_hair_sex
13416,0,,,,,,20600.0,,,0.0,,,,False,part:color_hair_sex
13415,1,,,,,,25260.0,,,15.0,,,,True,part:color_hair_sex
13414,0,,,,,,20800.0,,,14.0,,,,False,part:color_hair_sex
13413,1,,,,,,25500.0,,,13.0,,,,False,part:color_hair_sex
13412,0,,,,,,20085.0,,,12.0,,,,True,part:color_hair_sex
13411,0,,,,,,20320.0,,,11.0,,,,False,part:color_hair_sex
13410,0,,,,,,20542.0,,,10.0,,,,True,part:color_hair_sex
13409,0,,,,,,20635.0,,,9.0,,,,True,part:color_hair_sex
13408,0,,,,,,20805.0,,,8.0,,,,True,part:color_hair_sex
13407,0,,,,,,20735.0,,,7.0,,,,True,part:color_hair_sex
13406,1,,,,,,26050.0,,,6.0,,,,True,part:color_hair_sex
13405,1,,,,,,25280.0,,,5.0,,,,False,part:color_hair_sex
13404,1,,,,,,26010.0,,,4.0,,,,True,part:color_hair_sex
13403,0,,,,,,21180.0,,,3.0,,,,False,part:color_hair_sex
13402,0,,,,,,20300.0,,,2.0,,,,True,part:color_hair_sex
13401,0,,,,,,20100.0,,,1.0,,,,True,part:color_hair_sex
13400,0,,,,,,20020.0,,,0.0,,,,False,part:color_hair_sex
13399,0,,,,,,20581.0,,,15.0,,,,True,part:color_hair_sex
13398,1,,,,,,26105.0,,,14.0,,,,True,part:color_hair_sex
13397,1,,,,,,25120.0,,,13.0,,,,False,part:color_hair_sex
13396,1,,,,,,25703.0,,,12.0,,,,True,part:color_hair_sex
13395,1,,,,,,25541.0,,,11.0,,,,True,part:color_hair_sex
13394,0,,,,,,20200.0,,,10.0,,,,True,part:color_hair_sex
13393,0,,,,,,20480.0,,,9.0,,,,True,part:color_hair_sex
13392,0,,,,,,20320.0,,,8.0,,,,False,part:color_hair_sex
13391,1,,,,,,25810.0,,,7.0,,,,True,part:color_hair_sex
13390,0,,,,,,20160.0,,,6.0,,,,True,part:color_hair_sex
13389,1,,,,,,25860.0,,,5.0,,,,True,part:color_hair_sex
13388,0,,,,,,20370.0,,,4.0,,,,True,part:color_hair_sex
13387,0,,,,,,20980.0,,,3.0,,,,False,part:color_hair_sex
13386,0,,,,,,20562.0,,,2.0,,,,False,part:color_hair_sex
13385,1,,,,,,25340.0,,,1.0,,,,False,part:color_hair_sex
13384,1,,,,,,25683.0,,,0.0,,,,False,part:color_hair_sex
13383,0,,,,,,20580.0,,,15.0,,,,False,part:color_hair_sex
13382,0,,,,,,21059.0,,,14.0,,,,False,part:color_hair_sex
13381,0,,,,,,20485.0,,,13.0,,,,True,part:color_hair_sex
13380,1,,,,,,25280.0,,,12.0,,,,True,part:color_hair_sex
13379,0,,,,,,20320.0,,,11.0,,,,False,part:color_hair_sex
13378,0,,,,,,20375.0,,,10.0,,,,True,part:color_hair_sex
13377,0,,,,,,20735.0,,,9.0,,,,True,part:color_hair_sex
13376,1,,,,,,26105.0,,,8.0,,,,True,part:color_hair_sex
13375,1,,,,,,25603.0,,,7.0,,,,True,part:color_hair_sex
13374,0,,,,,,20980.0,,,6.0,,,,True,part:color_hair_sex
13373,0,,,,,,20311.0,,,5.0,,,,True,part:color_hair_sex
13372,1,,,,,,25642.0,,,4.0,,,,False,part:color_hair_sex
13371,0,,,,,,20801.0,,,3.0,,,,False,part:color_hair_sex
13370,0,,,,,,20440.0,,,2.0,,,,False,part:color_hair_sex
13369,1,,,,,,25344.0,,,1.0,,,,True,part:color_hair_sex
13368,0,,,,,,21160.0,,,0.0,,,,False,part:color_hair_sex
13367,0,,,,,,20730.0,,,15.0,,,,True,part:color_hair_sex
13366,1,,,,,,25620.0,,,14.0,,,,False,part:color_hair_sex
13365,0,,,,,,20386.0,,,13.0,,,,False,part:color_hair_sex
13364,0,,,,,,20240.0,,,12.0,,,,False,part:color_hair_sex
13363,0,,,,,,20281.0,,,11.0,,,,True,part:color_hair_sex
13362,0,,,,,,20200.0,,,10.0,,,,False,part:color_hair_sex
13361,1,,,,,,25860.0,,,9.0,,,,True,part:color_hair_sex
13360,1,,,,,,25080.0,,,8.0,,,,False,part:color_hair_sex
13359,0,,,,,,20960.0,,,7.0,,,,True,part:color_hair_sex
13358,1,,,,,,25921.0,,,6.0,,,,True,part:color_hair_sex
13357,0,,,,,,20581.0,,,5.0,,,,True,part:color_hair_sex
13356,0,,,,,,20805.0,,,4.0,,,,True,part:color_hair_sex
13355,0,,,,,,20562.0,,,3.0,,,,True,part:color_hair_sex
13354,0,,,,,,20820.0,,,2.0,,,,False,part:color_hair_sex
13353,0,,,,,,20240.0,,,1.0,,,,False,part:color_hair_sex
13352,0,,,,,,20140.0,,,0.0,,,,False,part:color_hair_sex
13351,0,,,,,,20480.0,,,15.0,,,,True,part:color_hair_sex
13350,0,,,,,,20805.0,,,14.0,,,,True,part:color_hair_sex
13349,0,,,,,,20805.0,,,13.0,,,,True,part:color_hair_sex
13348,0,,,,,,20581.0,,,12.0,,,,True,part:color_hair_sex
13347,0,,,,,,20801.0,,,11.0,,,,True,part:color_hair_sex
13346,0,,,,,,20582.0,,,10.0,,,,True,part:color_hair_sex
13345,0,,,,,,20545.0,,,9.0,,,,True,part:color_hair_sex
13344,0,,,,,,21221.0,,,8.0,,,,False,part:color_hair_sex
13343,1,,,,,,25950.0,,,7.0,,,,True,part:color_hair_sex
13342,0,,,,,,20780.0,,,6.0,,,,True,part:color_hair_sex
13341,1,,,,,,25260.0,,,5.0,,,,True,part:color_hair_sex
13340,0,,,,,,20920.0,,,4.0,,,,False,part:color_hair_sex
13339,0,,,,,,20260.0,,,3.0,,,,False,part:color_hair_sex
13338,1,,,,,,26040.0,,,2.0,,,,True,part:color_hair_sex
13337,0,,,,,,20160.0,,,1.0,,,,False,part:color_hair_sex
13336,1,,,,,,25426.0,,,0.0,,,,False,part:color_hair_sex
13335,1,,,,,,25347.0,,,15.0,,,,True,part:color_hair_sex
13334,1,,,,,,25580.0,,,14.0,,,,False,part:color_hair_sex
13333,0,,,,,,20542.0,,,13.0,,,,True,part:color_hair_sex
13332,0,,,,,,20320.0,,,12.0,,,,True,part:color_hair_sex
13331,0,,,,,,21120.0,,,11.0,,,,True,part:color_hair_sex
13330,0,,,,,,21000.0,,,10.0,,,,True,part:color_hair_sex
13329,0,,,,,,21270.0,,,9.0,,,,True,part:color_hair_sex
13328,0,,,,,,20141.0,,,8.0,,,,True,part:color_hair_sex
13327,1,,,,,,25840.0,,,7.0,,,,True,part:color_hair_sex
13326,0,,,,,,20200.0,,,6.0,,,,True,part:color_hair_sex
13325,1,,,,,,25770.0,,,5.0,,,,False,part:color_hair_sex
13324,0,,,,,,20320.0,,,4.0,,,,False,part:color_hair_sex
13323,1,,,,,,25766.0,,,3.0,,,,False,part:color_hair_sex
13322,0,,,,,,21230.0,,,2.0,,,,False,part:color_hair_sex
13321,0,,,,,,20800.0,,,1.0,,,,True,part:color_hair_sex
13320,1,,,,,,25580.0,,,0.0,,,,False,part:color_hair_sex
13319,1,,,,,,25820.0,,,15.0,,,,False,part:color_hair_sex
13318,0,,,,,,20380.0,,,14.0,,,,True,part:color_hair_sex
13317,0,,,,,,20100.0,,,13.0,,,,True,part:color_hair_sex
13316,1,,,,,,25901.0,,,12.0,,,,True,part:color_hair_sex
13315,0,,,,,,20840.0,,,11.0,,,,True,part:color_hair_sex
13314,0,,,,,,20290.0,,,10.0,,,,True,part:color_hair_sex
13313,0,,,,,,21000.0,,,9.0,,,,True,part:color_hair_sex
13312,1,,,,,,25901.0,,,8.0,,,,True,part:color_hair_sex
13311,0,,,,,,20480.0,,,7.0,,,,True,part:color_hair_sex
13310,0,,,,,,20141.0,,,6.0,,,,True,part:color_hair_sex
13309,0,,,,,,20780.0,,,5.0,,,,True,part:color_hair_sex
13308,0,,,,,,20520.0,,,4.0,,,,True,part:color_hair_sex
13307,0,,,,,,20545.0,,,3.0,,,,False,part:color_hair_sex
13306,0,,,,,,20542.0,,,2.0,,,,False,part:color_hair_sex
13305,0,,,,,,20660.0,,,1.0,,,,True,part:color_hair_sex
13304,1,,,,,,25345.0,,,0.0,,,,False,part:color_hair_sex
13303,0,,,,,,20240.0,,,15.0,,,,False,part:color_hair_sex
13302,0,,,,,,20085.0,,,14.0,,,,True,part:color_hair_sex
13301,0,,,,,,20340.0,,,13.0,,,,True,part:color_hair_sex
13300,1,,,,,,26050.0,,,12.0,,,,True,part:color_hair_sex
13299,0,,,,,,20141.0,,,11.0,,,,True,part:color_hair_sex
13298,0,,,,,,20375.0,,,10.0,,,,True,part:color_hair_sex
13297,0,,,,,,20470.0,,,9.0,,,,False,part:color_hair_sex
13296,0,,,,,,20700.0,,,8.0,,,,False,part:color_hair_sex
13295,0,,,,,,20582.0,,,7.0,,,,True,part:color_hair_sex
13294,0,,,,,,21060.0,,,6.0,,,,True,part:color_hair_sex
13293,1,,,,,,25345.0,,,5.0,,,,False,part:color_hair_sex
13292,1,,,,,,25681.0,,,4.0,,,,False,part:color_hair_sex
13291,1,,,,,,25600.0,,,3.0,,,,False,part:color_hair_sex
13290,0,,,,,,20540.0,,,2.0,,,,False,part:color_hair_sex
13289,0,,,,,,20700.0,,,1.0,,,,False,part:color_hair_sex
13288,0,,,,,,20340.0,,,0.0,,,,False,part:color_hair_sex
13287,0,,,,,,20485.0,,,15.0,,,,True,part:color_hair_sex
13286,0,,,,,,20370.0,,,14.0,,,,True,part:color_hair_sex
13285,0,,,,,,20140.0,,,13.0,,,,False,part:color_hair_sex
13284,1,,,,,,25425.0,,,12.0,,,,True,part:color_hair_sex
13283,0,,,,,,20440.0,,,11.0,,,,True,part:color_hair_sex
13282,0,,,,,,20805.0,,,10.0,,,,True,part:color_hair_sex
13281,0,,,,,,20635.0,,,9.0,,,,True,part:color_hair_sex
13280,0,,,,,,21221.0,,,8.0,,,,False,part:color_hair_sex
